property_type,address,zip,price,beds,baths,location,sq_feet,latitude,longitude
Condo/Co-op,225 N Columbus Dr #6204,60601,705000.0,1.0,1.5,Loop,1210.0,41.8864588,-87.6197781
Condo/Co-op,222 N Columbus Dr #2804,60601,219900.0,1.0,1.0,Loop,660.0,41.8865605,-87.6215903
Condo/Co-op,211 N Harbor Dr #4009,60601,1236485.0,3.0,2.0,Loop,1551.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4008,60601,1849824.0,3.0,2.5,Loop,1578.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4006,60601,1531560.0,2.0,2.5,Loop,1384.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4004,60601,1365053.0,2.0,2.0,Loop,1244.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4003,60601,999414.0,2.0,2.0,Loop,1408.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #2702,60601,1826833.0,3.0,2.0,Loop,1638.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4202,60601,1742175.0,2.0,2.5,Loop,1540.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4201,60601,3002800.0,4.0,3.5,Loop,3002.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #4203,60601,4719910.0,4.0,4.5,Loop,3630.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #409,60601,1089225.0,3.0,2.0,Loop,1551.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #508,60601,1466238.0,3.0,2.5,Loop,1578.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #506,60601,1105877.0,2.0,2.5,Loop,1384.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #404,60601,985987.0,2.0,2.0,Loop,1244.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #503,60601,875304.0,2.0,2.0,Loop,1408.0,41.8850198,-87.6157552
Condo/Co-op,211 N Harbor Dr #502,60601,1503394.0,3.0,2.0,Loop,1638.0,41.8850198,-87.6157552
Condo/Co-op,340 E Randolph St #2901,60601,1999999.0,3.0,3.5,Loop,2371.0,41.8848445,-87.6187718
Condo/Co-op,420 E Waterside Dr #2210,60601,645000.0,2.0,2.5,Loop,1365.0,41.8871935,-87.6161158
Condo/Co-op,400 E Randolph St #1805,60601,430000.0,1.0,1.0,Loop,825.0,41.8848489,-87.6168112
Condo/Co-op,400 E Randolph St #1517,60601,415000.0,1.0,1.0,Loop,860.0,41.8848489,-87.6168112
Condo/Co-op,155 N Harbor Dr #1910,60601,480000.0,2.0,2.0,Loop,,41.8850094,-87.6148097
Condo/Co-op,60 E Randolph St Unit 23C,60601,1740000.0,3.0,3.5,Loop,2250.0,41.8850186,-87.6259883
Condo/Co-op,60 E Randolph St Unit 23D,60601,1510000.0,3.0,3.5,Loop,2136.0,41.8850186,-87.6259883
Condo/Co-op,60 E Randolph St Unit 23B,60601,2065000.0,4.0,3.5,Loop,2643.0,41.8850186,-87.6259883
Condo/Co-op,60 E Randolph St Unit 23A,60601,2170000.0,3.0,3.5,Loop,2662.0,41.8850186,-87.6259883
Condo/Co-op,400 E Randolph St #1201,60601,299975.0,0.0,1.0,Loop,650.0,41.8848489,-87.6168112
Condo/Co-op,420 E Waterside Dr #1802,60601,386000.0,1.0,1.0,Loop,826.0,41.8871935,-87.6161158
Condo/Co-op,363 E Wacker Dr #3403,60601,1869565.0,2.0,2.5,Loop,2241.0,41.8874575,-87.6183727
Condo/Co-op,20 N State St #611,60602,224500.0,1.0,1.0,Loop,770.0,41.8828294,-87.6284249
Condo/Co-op,130 N Garland Ct #1303,60602,1080000.0,2.0,2.5,Loop,1758.0,41.8840059,-87.6257667
Condo/Co-op,6 N Michigan Ave #1010,60602,324900.0,1.0,1.0,Loop,911.0,41.8823364,-87.6247696
Condo/Co-op,130 N Garland Ct #2408,60602,375000.0,1.0,1.0,Loop,809.0,41.8840059,-87.6257667
Condo/Co-op,20 N State St #803,60602,200000.0,1.0,1.0,Loop,668.0,41.8828294,-87.6284249
Condo/Co-op,130 N Garland Ct Unit 55B,60602,2198500.0,3.0,4.5,Loop,4297.0,41.8840066,-87.6258042
Condo/Co-op,20 N State St #405,60602,200000.0,1.0,1.0,Loop,,41.8828294,-87.6284249
Condo/Co-op,6 N Michigan Ave #711,60602,400000.0,1.0,1.0,Loop,1100.0,41.8823364,-87.6247696
Condo/Co-op,6 N Michigan Ave #1511,60602,650000.0,2.0,2.0,Loop,1561.0,41.8823364,-87.6247696
Condo/Co-op,130 N Garland Ct #4802,60602,799999.0,3.0,2.0,Loop,1653.0,41.8840059,-87.6257667
Condo/Co-op,6 N Michigan Ave #1804,60602,1550000.0,3.0,2.5,Loop,3230.0,41.8823364,-87.6247696
Condo/Co-op,130 N Garland Ct #2112,60602,490000.0,2.0,2.0,Loop,1100.0,41.8840066,-87.6258042
Condo/Co-op,6 N Michigan Ave #605,60602,359900.0,1.0,1.0,Loop,900.0,41.8823364,-87.6247696
Condo/Co-op,130 N Garland Ct #2111,60602,1075000.0,3.0,2.5,Loop,2000.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #2209,60602,740000.0,2.0,2.0,Loop,1300.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #1403,60602,889000.0,3.0,2.5,Loop,1758.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #1506,60602,499900.0,2.0,2.0,Loop,1336.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #2104,60602,385000.0,1.0,1.5,Loop,1036.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #5304,60602,1200000.0,3.0,2.5,Loop,2096.0,41.8840059,-87.6257667
Condo/Co-op,6 N Michigan Ave #906,60603,374997.0,1.0,1.0,Loop,900.0,41.8823364,-87.6247696
Condo/Co-op,130 N Garland Ct #1507,60602,1395000.0,3.0,3.0,Loop,2737.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct Unit 5404-02,60602,2200000.0,3.0,3.5,Loop,4000.0,41.8840066,-87.6258042
Condo/Co-op,130 N Garland Ct #909,60602,724900.0,2.0,2.0,Loop,1508.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct #2803,60602,3400000.0,4.0,3.5,Loop,4000.0,41.8840059,-87.6257667
Condo/Co-op,130 N Garland Ct Ph 5702,60602,4199999.0,4.0,3.5,Loop,5250.0,41.8840066,-87.6258042
Condo/Co-op,5 N Wabash St #1701,60602,510000.0,2.0,2.0,Loop,1700.0,41.8822813,-87.6257262
Condo/Co-op,65 E Monroe St #4115,60603,585000.0,2.0,2.0,Loop,1374.0,41.880535,-87.6256716
Condo/Co-op,8 W Monroe St #505,60603,199000.0,1.0,1.0,Loop,,41.8809491,-87.6281785
Condo/Co-op,8 W Monroe St #406,60603,190000.0,1.0,1.0,Loop,750.0,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #6503,60603,1475000.0,3.0,2.5,Loop,2062.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #5801,60603,1750000.0,3.0,3.0,Loop,2405.0,41.8809819,-87.6255764
Condo/Co-op,60 E Monroe St #4404,60603,799900.0,2.0,2.0,Loop,1487.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #3004,60603,700000.0,2.0,2.0,Loop,1376.0,41.8813202,-87.6256653
Condo/Co-op,8 W Monroe St #401,60603,220000.0,1.0,1.0,Loop,,41.8809491,-87.6281785
Condo/Co-op,65 E Monroe St #4015,60603,569000.0,2.0,2.0,Loop,1374.0,41.880535,-87.6256716
Condo/Co-op,65 E Monroe St #4505,60603,699000.0,2.0,2.0,Loop,1450.0,41.880535,-87.6256716
Condo/Co-op,6 E Monroe St #1004,60603,210000.0,1.0,1.0,Loop,,41.8809346,-87.6274239
Condo/Co-op,65 E Monroe St #4603,60603,424900.0,1.0,1.5,Loop,1039.0,41.8797291,-87.6256346
Condo/Co-op,60 E Monroe St #5605,60603,575000.0,2.0,1.5,Loop,1189.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #1905,60603,385000.0,1.0,1.0,Loop,875.0,41.8813202,-87.6256653
Condo/Co-op,6 E Monroe St #1203,60603,199900.0,1.0,1.0,Loop,800.0,41.8809346,-87.6274239
Condo/Co-op,8 W Monroe St #1609,60603,260000.0,2.0,2.0,Loop,1000.0,41.8809491,-87.6281785
Condo/Co-op,8 W Monroe St #1509,60603,299900.0,2.0,2.0,Loop,,41.8809491,-87.6281785
Condo/Co-op,65 E Monroe St #4406,60603,699900.0,2.0,2.0,Loop,1247.0,41.880535,-87.6256716
Condo/Co-op,60 E Monroe St #6102,60603,2500000.0,3.0,3.0,Loop,3300.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #1701,60603,949900.0,3.0,2.5,Loop,1750.0,41.8813202,-87.6256653
Condo/Co-op,65 E Monroe St #4307,60603,350000.0,1.0,1.0,Loop,975.0,41.880535,-87.6256716
Condo/Co-op,60 E Monroe St #3307,60603,719000.0,2.0,2.0,Loop,1491.0,41.8813202,-87.6256653
Condo/Co-op,65 E Monroe St #4310,60603,344500.0,1.0,1.0,Loop,978.0,41.880535,-87.6256716
Condo/Co-op,65 E Monroe St #4617,60603,345000.0,1.0,1.0,Loop,978.0,41.880535,-87.6256716
Condo/Co-op,65 E Monroe St #4203,60603,395000.0,1.0,1.5,Loop,1100.0,41.880535,-87.6256716
Condo/Co-op,60 E Monroe St #3905,60603,500000.0,1.0,1.0,Loop,929.0,41.8813202,-87.6256653
Condo/Co-op,8 W Monroe St #1910,60603,210000.0,1.0,1.0,Loop,805.0,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #2901,60603,1199000.0,3.0,2.5,Loop,1750.0,41.8813202,-87.6256653
Condo/Co-op,8 W Monroe St #1703,60603,269900.0,2.0,2.0,Loop,1004.0,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #5403,60603,765000.0,2.0,2.0,Loop,1500.0,41.8813202,-87.6256653
Condo/Co-op,8 W Monroe St #410,60603,259900.0,2.0,1.0,Loop,1005.0,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #2407,60603,769000.0,2.0,2.0,Loop,1491.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #4007,60603,799900.0,2.0,2.0,Loop,1538.0,41.8813202,-87.6256653
Condo/Co-op,6 E Monroe St #1603,60603,339900.0,2.0,2.5,Loop,1600.0,41.8809346,-87.6274239
Condo/Co-op,60 E Monroe St #1504,60603,725000.0,2.0,2.0,Loop,1428.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #4806,60603,849900.0,2.0,2.0,Loop,1596.0,41.8813202,-87.6256653
Condo/Co-op,8 W Monroe St #801,60603,190400.0,1.0,1.0,Loop,,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #4904,60603,899000.0,2.0,2.0,Loop,,41.8813202,-87.6256653
Condo/Co-op,6 E Monroe St #300,60603,899000.0,1.0,1.0,Loop,3000.0,41.8809201,-87.6274678
Condo/Co-op,120 S State St #4,60603,789500.0,2.0,1.0,Loop,2300.0,41.8801502,-87.6281679
Condo/Co-op,65 E Monroe St #4021,60603,2900000.0,3.0,3.0,Loop,3575.0,41.880535,-87.6256716
Condo/Co-op,65 E Monroe St #4101,60603,3475000.0,4.0,3.5,Loop,4000.0,41.8801804,-87.6256287
Condo/Co-op,8 W Monroe St #1100,60603,230000.0,2.0,1.5,Loop,,41.8809491,-87.6281785
Condo/Co-op,60 E Monroe St #2003,60603,724900.0,2.0,2.0,Loop,1487.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #1806,60603,499000.0,1.0,1.5,Loop,1000.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #6202,60603,2150000.0,3.0,3.5,Loop,2930.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #5005,60603,595000.0,2.0,1.5,Loop,1189.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #3804,60603,720000.0,2.0,2.0,Loop,1376.0,41.8813202,-87.6256653
Condo/Co-op,60 E Monroe St #3401,60603,1199000.0,3.0,2.5,Loop,1750.0,41.8813202,-87.6256653
Condo/Co-op,65 E Monroe St #4718,60603,1100000.0,3.0,2.0,Loop,2260.0,41.880535,-87.6256716
Condo/Co-op,310 S Michigan Ave #1607,60604,439000.0,2.0,2.0,Loop,1330.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #705,60604,545000.0,1.0,1.5,Loop,1330.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #1805,60604,499000.0,2.0,2.0,Loop,1450.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #1100,60604,2000000.0,4.0,4.0,Loop,3315.0,41.8778248,-87.6246019
Condo/Co-op,330 S Michigan Ave #1601,60604,349000.0,2.0,2.0,Loop,1230.0,41.877479,-87.6245598
Condo/Co-op,330 S Michigan Ave #1611,60604,280000.0,2.0,1.5,Loop,1187.0,41.877479,-87.6245598
Condo/Co-op,310 S Michigan Ave #1702,60604,749000.0,2.0,2.5,Loop,1585.0,41.8778248,-87.6246019
Condo/Co-op,330 S Michigan Ave #1710,60604,299000.0,2.0,2.0,Loop,1100.0,41.877479,-87.6245598
Condo/Co-op,310 S Michigan Ave #1011,60604,279000.0,1.0,1.0,Loop,,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #1402,60604,635000.0,3.0,2.5,Loop,1585.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #204,60604,699900.0,3.0,2.0,Loop,2075.0,41.8778248,-87.6246019
Condo/Co-op,330 S Michigan Ave #1905,60604,2250000.0,3.0,4.5,Loop,5600.0,41.877479,-87.6245598
Condo/Co-op,318 S Michigan Ave #500,60604,1295000.0,3.0,3.5,Loop,2650.0,41.8773788,-87.6248351
Condo/Co-op,310 S Michigan Ave #2302,60604,699000.0,3.0,3.5,Loop,1965.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #1400,60604,905000.0,3.0,3.0,Loop,2000.0,41.8778248,-87.6246019
Condo/Co-op,310 S Michigan Ave #1700,60604,899000.0,3.0,3.0,Loop,2000.0,41.8778248,-87.6246019
Condo/Co-op,1201 S Prairie Ave #3602,60605,1199000.0,2.0,2.0,Near South Side,1700.0,41.8670233,-87.6219877
Condo/Co-op,520 S State St #711,60605,364900.0,2.0,2.0,Loop,1265.0,41.8750998,-87.6279835
Condo/Co-op,1143 S Plymouth Ct #303,60605,424900.0,3.0,2.0,Loop,1550.0,41.86876,-87.6280882
Condo/Co-op,125 E 13Th St #605,60605,399900.0,2.0,2.0,Near South Side,,41.8655774,-87.623088
Condo/Co-op,1111 S State St Unit A407,60605,324900.0,2.0,2.0,Loop,1423.0,41.8685021,-87.6270061
Condo/Co-op,1160 S Michigan Ave #2101,60605,524900.0,2.0,2.5,Loop,1571.0,41.8677574,-87.6244332
Townhouse,1351 S Indiana Pkwy,60605,618900.0,3.0,2.5,Near South Side,2000.0,41.8647633,-87.6228739
Condo/Co-op,1440 S Michigan Ave #320,60605,214900.0,1.0,1.0,Near South Side,775.0,41.8629659,-87.6244049
Condo/Co-op,1345 S Wabash Ave #1208,60605,250000.0,1.0,1.0,Near South Side,728.0,41.8644171,-87.6254821
Condo/Co-op,1525 S Michigan Ave #311,60605,269000.0,1.0,1.0,Near South Side,980.0,41.861257,-87.6234971
Condo/Co-op,1250 S Michigan Ave #1807,60605,310000.0,1.0,1.0,Near South Side,861.0,41.8659823,-87.6243183
Condo/Co-op,801 S Plymouth Ct #318,60605,189000.0,1.0,1.0,Loop,980.0,41.8718491,-87.62811
Condo/Co-op,1211 S Prairie Ave #1705,60605,780000.0,2.0,2.0,Near South Side,1465.0,41.8668747,-87.621408
Condo/Co-op,1529 S State St Unit 18J,60605,421111.0,2.0,2.0,Near South Side,1600.0,41.8611303,-87.6268522
Condo/Co-op,520 S State St #705,60605,315000.0,1.0,1.0,Loop,1050.0,41.87509915,-87.62779036
Condo/Co-op,910 S Michigan Ave #1813,60605,309000.0,2.0,1.5,Chicago,1200.0,41.8701636,-87.6248468
Condo/Co-op,1250 S Michigan Ave #1907,60605,307000.0,1.0,1.0,Near South Side,870.0,41.8659823,-87.6243183
Condo/Co-op,523 S Plymouth Ct #403,60605,219900.0,1.0,1.0,Loop,931.0,41.8750914,-87.6283923
Condo/Co-op,41 E 8Th St #801,60605,445000.0,2.0,2.0,Loop,1544.0,41.8717045,-87.6264223
Condo/Co-op,680 S Federal St #903,60605,159900.0,0.0,1.0,Loop,600.0,41.873056,-87.6298857
Condo/Co-op,1345 S Wabash Ave #1507,60605,249000.0,1.0,1.0,Near South Side,762.0,41.8644171,-87.6254821
Condo/Co-op,1111 S Wabash Ave #905,60605,295000.0,1.0,1.5,Loop,950.0,41.8686934,-87.6253788
Condo/Co-op,1250 S Michigan Ave #506,60605,285000.0,1.0,1.0,Near South Side,900.0,41.8659823,-87.6243183
Condo/Co-op,801 S Plymouth Ct Unit F,60605,619000.0,3.0,2.5,Loop,,41.8715884,-87.6281243
Condo/Co-op,125 E 13Th St #802,60605,425000.0,3.0,2.0,Near South Side,,41.8655774,-87.623088
Condo/Co-op,732 S Financial Pl #409,60605,235000.0,1.0,1.0,Loop,964.0,41.8724934,-87.6328434
Condo/Co-op,1211 S Prairie Ave #2702,60605,750000.0,2.0,2.0,Near South Side,1547.0,41.8668747,-87.621408
Condo/Co-op,100 E 14Th St #2404,60605,534000.0,2.0,2.0,Near South Side,1348.0,41.8645524,-87.6236878
Condo/Co-op,1155 S State St Unit C504,60605,225000.0,1.0,1.0,Loop,,41.8681458,-87.6270166
Condo/Co-op,1255 S State St #1806,60605,269000.0,1.0,1.0,Near South Side,817.0,41.8661707,-87.6267747
Condo/Co-op,1201 S Prairie Ave #3902,60605,1249900.0,2.0,2.0,Near South Side,1700.0,41.8670233,-87.6219877
Condo/Co-op,1515 S Prairie Ave #511,60605,425000.0,2.0,2.0,Near South Side,1565.0,41.861685,-87.6202999
Condo/Co-op,1250 S Indiana Ave #1005,60605,299000.0,1.0,1.5,Near South Side,915.0,41.8662505,-87.6230354
Condo/Co-op,1335 S Prairie Ave #1306,60605,699950.0,3.0,2.5,Near South Side,1800.0,41.8657281,-87.6214321
Condo/Co-op,1111 S Wabash Ave #801,60605,360000.0,2.0,2.0,Loop,1357.0,41.8686934,-87.6253788
Condo/Co-op,1515 S Prairie Ave #1111,60605,439000.0,2.0,2.0,Near South Side,1565.0,41.861685,-87.6202999
Condo/Co-op,732 S Financial Pl #501,60605,335000.0,2.0,2.0,Loop,1130.0,41.8724934,-87.6328434
Condo/Co-op,1529 S State St Unit 14D,60605,209900.0,1.0,1.0,Near South Side,725.0,41.8611303,-87.6268522
Townhouse,1443 S Prairie Ave,60605,1020000.0,4.0,2.5,Near South Side,3193.0,41.8632979,-87.6206385
Condo/Co-op,520 S State St #614,60605,248000.0,1.0,1.0,Loop,895.0,41.8763294,-87.6280264
Condo/Co-op,901 S Plymouth Ct #901,60605,214900.0,1.0,1.0,Loop,850.0,41.8703134,-87.6283935
Condo/Co-op,547 S Clark St #806,60605,424900.0,2.0,2.0,Loop,1542.0,41.8747567,-87.6303529
Condo/Co-op,1307 S Wabash Ave #605,60605,230000.0,1.0,1.0,Near South Side,,41.8654349,-87.6251982
Condo/Co-op,1201 S Prairie Ave #4401,60605,1550000.0,3.0,3.0,Near South Side,3000.0,41.8670233,-87.6219877
Condo/Co-op,1335 S Prairie Ave #704,60605,535000.0,2.0,2.0,Near South Side,1548.0,41.8657281,-87.6214321
Condo/Co-op,1464 S Michigan Ave #2309,60605,429900.0,3.0,2.0,Near South Side,1488.0,41.8622613,-87.624234
Condo/Co-op,1111 S Wabash Ave #2309,60605,399000.0,2.0,2.0,Loop,1438.0,41.8686934,-87.6253788
Condo/Co-op,1345 S Wabash Ave #1607,60605,279900.0,1.0,1.0,Near South Side,762.0,41.8644171,-87.6254821
Condo/Co-op,161 W Harrison St #803,60605,339500.0,2.0,2.0,Loop,1340.0,41.8742067,-87.632866
Condo/Co-op,61 W 15Th St #501,60605,435000.0,2.0,2.0,Near South Side,,41.8610895,-87.6299489
Condo/Co-op,1335 S Prairie Ave #2002,60605,685000.0,2.0,2.0,Near South Side,1548.0,41.8657281,-87.6214321
Condo/Co-op,100 E 14Th St #1606,60605,559999.0,2.0,2.0,Near South Side,1386.0,41.8645524,-87.6236878
Condo/Co-op,124 W Polk St #605,60605,225000.0,1.0,1.0,Loop,1100.0,41.8723674,-87.6313547
Condo/Co-op,1515 S Prairie Ave #503,60605,420000.0,2.0,2.0,Near South Side,1240.0,41.861685,-87.6202999
Condo/Co-op,621 S Plymouth Ct #505,60605,225000.0,1.0,1.0,Loop,901.0,41.8739588,-87.6283969
Condo/Co-op,125 E 13Th St #708,60605,495000.0,2.0,2.0,Near South Side,1484.0,41.8655774,-87.623088
Condo/Co-op,801 S Plymouth Ct #203,60605,290000.0,2.0,2.0,Loop,1240.0,41.8718491,-87.62811
Condo/Co-op,1430 S Michigan Ave #210,60605,299500.0,1.0,1.0,Near South Side,850.0,41.8632219,-87.6242565
Condo/Co-op,1400 S Michigan Ave #1901,60605,315000.0,1.0,1.0,Near South Side,,41.863874,-87.62446
Condo/Co-op,732 S Financial Pl #618,60605,234000.0,1.0,1.0,Loop,998.0,41.8724934,-87.6328434
Condo/Co-op,1305 S Michigan Ave #1902,60605,459000.0,2.0,2.0,Near South Side,1295.0,41.8654091,-87.6236899
Condo/Co-op,1400 S Michigan Ave #2506,60605,299900.0,1.0,1.0,Near South Side,875.0,41.863874,-87.62446
Condo/Co-op,780 S Federal St #1006,60605,165000.0,1.0,1.0,Loop,,41.873056,-87.6298857
Condo/Co-op,1250 S Indiana Ave #907,60605,270000.0,1.0,1.0,Near South Side,800.0,41.8662505,-87.6230354
Condo/Co-op,732 S Financial Pl #105,60605,390000.0,2.0,2.0,Loop,1750.0,41.8724934,-87.6328434
Condo/Co-op,740 S Federal St #1008,60605,135000.0,0.0,1.0,Loop,600.0,41.873056,-87.6298857
Condo/Co-op,1305 S Michigan Ave #1912,60605,379900.0,2.0,2.0,Near South Side,,41.8654091,-87.6236899
Condo/Co-op,1400 S Michigan Ave #2707,60605,489000.0,2.0,2.0,Near South Side,1259.0,41.863874,-87.62446
Condo/Co-op,899 S Plymouth Ct #1305,60605,207000.0,1.0,1.0,Loop,812.0,41.8708159,-87.6282752
Condo/Co-op,547 S Clark St #903,60605,399900.0,2.0,2.0,Loop,1330.0,41.8747567,-87.6303529
Condo/Co-op,1201 S Prairie Ave #1604,60605,575000.0,2.0,2.0,Near South Side,1238.0,41.8670233,-87.6219877
Condo/Co-op,61 W 15Th St W #506,60605,350000.0,2.0,2.0,Near South Side,1200.0,41.861081,-87.6299728
Condo/Co-op,100 E 14Th St #2509,60605,425000.0,2.0,2.0,Near South Side,1255.0,41.8645524,-87.6236878
Condo/Co-op,1201 S Prairie Ave #5006,60605,690000.0,2.0,2.0,Near South Side,1207.0,41.8670233,-87.6219877
Condo/Co-op,1250 S Michigan Ave #1010,60605,429000.0,2.0,2.0,Near South Side,1260.0,41.8659823,-87.6243183
Condo/Co-op,1250 S Michigan Ave #1901,60605,429000.0,2.0,2.0,Near South Side,1298.0,41.8659823,-87.6243183
Condo/Co-op,1235 S Prairie Ave #2303,60605,609000.0,2.0,2.0,Near South Side,1351.0,41.8661749,-87.6213375
Condo/Co-op,1211 S Prairie Ave #6205,60605,1400000.0,3.0,3.0,Near South Side,2375.0,41.8668747,-87.621408
Condo/Co-op,1530 S State St #914,60605,285000.0,1.0,1.0,Near South Side,1100.0,41.8612054,-87.6284311
Condo/Co-op,41 E 8Th St #1702,60605,365000.0,2.0,2.0,Loop,1206.0,41.8717045,-87.6264223
Condo/Co-op,1335 S Prairie Ave #1806,60605,650000.0,2.0,2.5,Near South Side,1792.0,41.8657281,-87.6214321
Condo/Co-op,1419 S Indiana Ave,60605,980000.0,4.0,3.0,Near South Side,3100.0,41.863555,-87.62218
Condo/Co-op,899 S Plymouth Ct Unit 2103-2104,60605,490000.0,3.0,2.5,Loop,2200.0,41.8708159,-87.6282752
Condo/Co-op,1101 S State St #2203,60605,399900.0,2.0,2.0,Loop,1250.0,41.8689674,-87.6270061
Condo/Co-op,233 E 13Th St #1802,60605,625000.0,2.0,2.0,Near South Side,1344.0,41.8643017,-87.6203815
Condo/Co-op,431 S Dearborn St #908,60605,159000.0,0.0,1.0,Loop,515.0,41.8760707,-87.6289774
Condo/Co-op,740 S Federal St #510,60605,275000.0,2.0,2.0,Loop,1400.0,41.873056,-87.6298857
Condo/Co-op,1111 S Wabash Ave #2005,60605,264900.0,1.0,1.5,Loop,950.0,41.8686934,-87.6253788
Condo/Co-op,40 E 9Th St #1216,60605,269900.0,2.0,2.0,Loop,1243.0,41.8715954,-87.6264181
Condo/Co-op,1 E 8Th St #510,60605,267000.0,2.0,2.0,Loop,,41.8713863,-87.6270709
Condo/Co-op,1250 S Michigan Ave #1810,60605,395000.0,2.0,2.0,Near South Side,1260.0,41.8659823,-87.6243183
Condo/Co-op,1345 S Wabash Ave #704,60605,350000.0,2.0,2.0,Near South Side,,41.8644171,-87.6254821
Condo/Co-op,1515 S Prairie Ave #1017,60605,299999.0,1.0,1.5,Near South Side,,41.861685,-87.6202999
Townhouse,1413 S Prairie Ave,60605,1100000.0,4.0,2.5,Near South Side,3193.0,41.863277006,-87.62096015
Condo/Co-op,1335 S Prairie Ave #402,60605,650000.0,2.0,2.0,Near South Side,1550.0,41.8657281,-87.6214321
Condo/Co-op,1335 S Prairie Ave #606,60605,659000.0,3.0,2.0,Near South Side,1792.0,41.8657281,-87.6214321
Condo/Co-op,1201 S Prairie Ave #1902,60605,1100000.0,2.0,2.0,Near South Side,1700.0,41.8670233,-87.6219877
Condo/Co-op,780 S Federal St #302,60605,285000.0,3.0,2.0,Loop,1207.0,41.873056,-87.6298857
Condo/Co-op,40 E 9Th St #1709,60605,284999.0,2.0,2.0,Loop,1400.0,41.8715954,-87.6264181
Condo/Co-op,1201 S Prairie Ave #3606,60605,625000.0,2.0,2.0,Near South Side,1207.0,41.8670233,-87.6219877
Condo/Co-op,41 E 8Th St #602,60605,335000.0,2.0,2.0,Loop,1200.0,41.8717045,-87.6264223
Condo/Co-op,1211 S Prairie Ave #1301,60605,1584000.0,3.0,3.0,Near South Side,2920.0,41.8668747,-87.621408
Condo/Co-op,40 E 9Th St #1716,60605,370000.0,3.0,3.0,Loop,1900.0,41.8715954,-87.6264181
Condo/Co-op,40 E 9Th St #803,60605,210000.0,1.0,1.0,Loop,861.0,41.8715954,-87.6264181
Condo/Co-op,732 S Financial Pl #416,60605,250000.0,1.0,1.0,Loop,767.0,41.8724934,-87.6328434
Condo/Co-op,1305 S Michigan Ave #1004,60605,425000.0,2.0,2.0,Near South Side,1293.0,41.8654091,-87.6236899
Condo/Co-op,100 E 14Th St #1301,60605,734000.0,3.0,2.0,Near South Side,1667.0,41.8645524,-87.6236878
Condo/Co-op,40 E 9Th St #1008,60605,320000.0,2.0,2.0,Loop,1400.0,41.8715954,-87.6264181
Condo/Co-op,431 S Dearborn St #201,60605,205000.0,1.0,1.0,Loop,1100.0,41.8760707,-87.6289774
Condo/Co-op,1439 S Michigan Ave #402,60605,389000.0,2.0,2.0,Near South Side,1200.0,41.8630021,-87.6235373
Condo/Co-op,1111 S Wabash Ave #2906,60605,799000.0,3.0,2.5,Loop,1875.0,41.8686934,-87.6253788
Condo/Co-op,1335 S Prairie Ave #810,60605,660000.0,3.0,2.0,Near South Side,1792.0,41.8657281,-87.6214321
